"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","stim_order","rt","stimulus","response","participantId","interview_date","handedness","version","difficulty","stimulus_set","selected_stim","index","deck_probabilities","key_press","reward_type","reversal_type","reward_tally","phase","total_earnings"
"","","","","","html-keyboard-response","10","22780","0.0-10.0","[""cat"",""rabbit"",""dog""]","704","
        <p>The following is a practice round of just 3 turns.<p>
        <p>The points you get here won’t change your final score, and the best animal will change between the practice round and when the real game starts.</p>
        <p>Please press the zero (0) key to start the practice round.</p>","0","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","11","23282","0.0-11.0-0.0","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","12","31112","0.0-11.0-1.0","[""cat"",""rabbit"",""dog""]","7827","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","1","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","32114","0.0-11.0-2.0","[""cat"",""rabbit"",""dog""]","null","
                <div class='image-container'>
                    <img class='stimuli-left' src='stim/loss/outcome/squared_win.png'>
                    <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                    <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
                </div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","14","32616","0.0-11.0-0.1","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","36301","0.0-11.0-1.1","[""cat"",""rabbit"",""dog""]","3683","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","1","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","37304","0.0-11.0-2.1","[""cat"",""rabbit"",""dog""]","null","
                <div class='image-container'>
                    <img class='stimuli-left' src='stim/loss/outcome/squared_lose.png'>
                    <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                    <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
                </div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","37806","0.0-11.0-0.2","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","101456","0.0-11.0-1.2","[""cat"",""rabbit"",""dog""]","63648","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","1","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","19","102460","0.0-11.0-2.2","[""cat"",""rabbit"",""dog""]","null","
                <div class='image-container'>
                    <img class='stimuli-left' src='stim/loss/outcome/squared_win.png'>
                    <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                    <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
                </div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","112278","0.0-12.0","[""cat"",""rabbit"",""dog""]","9816","
        <p>You have now completed the practice round.</p>
        <p>You will now begin the main task, which will take approximately 10 minutes.</p>
        <p>You will be given <b> 8000 </b> points and should attempt to retain points as you select animals.</p>
        <p>As a reminder, your remaining points will be converted to a final bonus of <b> $1 </b> per every <b> 2000 </b> points at the end of the game.</p>
        <p>Please press the zero (0) key whenever you are ready to start the task.</p>","0","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","21","112780","0.0-13.0-0.0","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","22","114245","0.0-13.0-1.0","[""cat"",""rabbit"",""dog""]","1464","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","1","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","23","115249","0.0-13.0-2.0","[""cat"",""rabbit"",""dog""]","1464","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","1","0","02/17/2026","right","loss","stable-stable","8","cat","1","0.2,0.8,0.4","49","false","false","-50","0",""
"","","","","","html-keyboard-response","24","115752","0.0-13.0-0.1","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","25","116225","0.0-13.0-1.1","[""cat"",""rabbit"",""dog""]","471","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","1","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","26","117229","0.0-13.0-2.1","[""cat"",""rabbit"",""dog""]","471","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","1","0","02/17/2026","right","loss","stable-stable","8","cat","2","0.2,0.8,0.4","49","true","false","-50","0",""
"","","","","","html-keyboard-response","27","117731","0.0-13.0-0.2","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","28","120228","0.0-13.0-1.2","[""cat"",""rabbit"",""dog""]","2494","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","1","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","29","121231","0.0-13.0-2.2","[""cat"",""rabbit"",""dog""]","2494","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","1","0","02/17/2026","right","loss","stable-stable","8","cat","3","0.2,0.8,0.4","49","true","false","-50","0",""
"","","","","","html-keyboard-response","30","121733","0.0-13.0-0.3","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","31","122116","0.0-13.0-1.3","[""cat"",""rabbit"",""dog""]","381","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","1","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","32","123119","0.0-13.0-2.3","[""cat"",""rabbit"",""dog""]","381","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","1","0","02/17/2026","right","loss","stable-stable","8","cat","4","0.2,0.8,0.4","49","false","false","-100","0",""
"","","","","","html-keyboard-response","33","123621","0.0-13.0-0.4","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","34","123839","0.0-13.0-1.4","[""cat"",""rabbit"",""dog""]","215","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","1","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","35","124842","0.0-13.0-2.4","[""cat"",""rabbit"",""dog""]","215","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","1","0","02/17/2026","right","loss","stable-stable","8","cat","5","0.2,0.8,0.4","49","false","false","-150","0",""
"","","","","","html-keyboard-response","36","125344","0.0-13.0-0.5","[""cat"",""rabbit"",""dog""]","155","<div style='font-size:40px'>+</div>","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","37","125759","0.0-13.0-1.5","[""cat"",""rabbit"",""dog""]","413","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","126762","0.0-13.0-2.5","[""cat"",""rabbit"",""dog""]","413","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","0","02/17/2026","right","loss","stable-stable","8","rabbit","6","0.2,0.8,0.4","50","true","false","-150","0",""
"","","","","","html-keyboard-response","39","127264","0.0-13.0-0.6","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","40","127613","0.0-13.0-1.6","[""cat"",""rabbit"",""dog""]","346","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","41","128615","0.0-13.0-2.6","[""cat"",""rabbit"",""dog""]","346","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","0","02/17/2026","right","loss","stable-stable","8","rabbit","7","0.2,0.8,0.4","50","true","false","-150","0",""
"","","","","","html-keyboard-response","42","129117","0.0-13.0-0.7","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","43","129465","0.0-13.0-1.7","[""cat"",""rabbit"",""dog""]","345","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","44","130469","0.0-13.0-2.7","[""cat"",""rabbit"",""dog""]","345","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","0","02/17/2026","right","loss","stable-stable","8","rabbit","8","0.2,0.8,0.4","50","true","false","-150","0",""
"","","","","","html-keyboard-response","45","130971","0.0-13.0-0.8","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","46","131464","0.0-13.0-1.8","[""cat"",""rabbit"",""dog""]","491","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","47","132467","0.0-13.0-2.8","[""cat"",""rabbit"",""dog""]","491","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","0","02/17/2026","right","loss","stable-stable","8","rabbit","9","0.2,0.8,0.4","50","true","false","-150","0",""
"","","","","","html-keyboard-response","48","132969","0.0-13.0-0.9","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","49","133322","0.0-13.0-1.9","[""cat"",""rabbit"",""dog""]","350","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","50","134325","0.0-13.0-2.9","[""cat"",""rabbit"",""dog""]","350","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","0","02/17/2026","right","loss","stable-stable","8","rabbit","10","0.2,0.8,0.4","50","true","false","-150","0",""
"","","","","","html-keyboard-response","51","134827","0.0-13.0-0.10","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","52","135111","0.0-13.0-1.10","[""cat"",""rabbit"",""dog""]","281","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","53","136114","0.0-13.0-2.10","[""cat"",""rabbit"",""dog""]","281","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","0","02/17/2026","right","loss","stable-stable","8","rabbit","11","0.2,0.8,0.4","50","true","false","-150","0",""
"","","","","","html-keyboard-response","54","136616","0.0-13.0-0.11","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","55","137391","0.0-13.0-1.11","[""cat"",""rabbit"",""dog""]","504","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","56","138394","0.0-13.0-2.11","[""cat"",""rabbit"",""dog""]","504","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","0","02/17/2026","right","loss","stable-stable","8","rabbit","12","0.2,0.8,0.4","50","false","false","-200","0",""
"","","","","","html-keyboard-response","57","138896","0.0-13.0-0.12","[""cat"",""rabbit"",""dog""]","476","<div style='font-size:40px'>+</div>","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","58","139310","0.0-13.0-1.12","[""cat"",""rabbit"",""dog""]","412","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","140313","0.0-13.0-2.12","[""cat"",""rabbit"",""dog""]","412","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","0","02/17/2026","right","loss","stable-stable","8","rabbit","13","0.2,0.8,0.4","50","true","false","-200","0",""
"","","","","","html-keyboard-response","60","140814","0.0-13.0-0.13","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","61","141073","0.0-13.0-1.13","[""cat"",""rabbit"",""dog""]","257","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","62","142076","0.0-13.0-2.13","[""cat"",""rabbit"",""dog""]","257","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","0","02/17/2026","right","loss","stable-stable","8","rabbit","14","0.2,0.8,0.4","50","true","false","-200","0",""
"","","","","","html-keyboard-response","63","142579","0.0-13.0-0.14","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","64","142876","0.0-13.0-1.14","[""cat"",""rabbit"",""dog""]","295","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","65","143879","0.0-13.0-2.14","[""cat"",""rabbit"",""dog""]","295","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","0","02/17/2026","right","loss","stable-stable","8","rabbit","15","0.2,0.8,0.4","50","true","false","-200","0",""
"","","","","","html-keyboard-response","66","144382","0.0-13.0-0.15","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","67","144597","0.0-13.0-1.15","[""cat"",""rabbit"",""dog""]","213","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","68","145600","0.0-13.0-2.15","[""cat"",""rabbit"",""dog""]","213","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","0","02/17/2026","right","loss","stable-stable","8","rabbit","16","0.2,0.8,0.4","50","true","false","-200","0",""
"","","","","","html-keyboard-response","69","146102","0.0-13.0-0.16","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","70","146369","0.0-13.0-1.16","[""cat"",""rabbit"",""dog""]","265","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","71","147372","0.0-13.0-2.16","[""cat"",""rabbit"",""dog""]","265","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","0","02/17/2026","right","loss","stable-stable","8","rabbit","17","0.2,0.8,0.4","50","true","false","-200","0",""
"","","","","","html-keyboard-response","72","147874","0.0-13.0-0.17","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","73","148099","0.0-13.0-1.17","[""cat"",""rabbit"",""dog""]","222","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","74","149102","0.0-13.0-2.17","[""cat"",""rabbit"",""dog""]","222","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","0","02/17/2026","right","loss","stable-stable","8","rabbit","18","0.2,0.8,0.4","50","true","false","-200","0",""
"","","","","","html-keyboard-response","75","149604","0.0-13.0-0.18","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","76","149900","0.0-13.0-1.18","[""cat"",""rabbit"",""dog""]","294","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/rabbitsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","77","150903","0.0-13.0-2.18","[""cat"",""rabbit"",""dog""]","294","
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/dogsquare.jpg'>
            </div>","2","0","02/17/2026","right","loss","stable-stable","8","rabbit","19","0.2,0.8,0.4","50","true","false","-200","0",""
"","","","","","html-keyboard-response","78","151405","0.0-13.0-0.19","[""cat"",""rabbit"",""dog""]","null","<div style='font-size:40px'>+</div>","null","","","","","","","","","","","","","","",""
